"Felix Häusler" pushed new code on "Sat, 28 Nov 2020 14:09:08 +0100" with title: "Update dependencies (minor only) (#2402)" and stats:	 9 files changed, 2785 insertions(+), 2045 deletions(-)	
"bmvisoky" pushed new code on "Fri, 27 Nov 2020 06:03:06 -0700" with title: "Fix graphite light wordcount (#2392)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"zmen" pushed new code on "Fri, 27 Nov 2020 21:02:22 +0800" with title: "fix: prism language missing while load dependent language (#1752) (#2335)" and stats:	 1 file changed, 8 insertions(+), 1 deletion(-)	
"evan-cohen" pushed new code on "Fri, 27 Nov 2020 08:00:43 -0500" with title: "fix: #2330 enable shift+tab for table navigation (#2331)" and stats:	 1 file changed, 28 insertions(+), 2 deletions(-)	
"Dan Munckton" pushed new code on "Fri, 27 Nov 2020 12:59:56 +0000" with title: "Fix quick open bug and freeze constants to avoid accidental mutation (#2323)" and stats:	 14 files changed, 126 insertions(+), 126 deletions(-)	
"Anton Freeman" pushed new code on "Fri, 27 Nov 2020 05:56:59 -0700" with title: "fixed issue#2383 (#2397)" and stats:	 1 file changed, 3 deletions(-)	
"Amauri Bizerra" pushed new code on "Fri, 27 Nov 2020 07:55:58 -0500" with title: "Fix issue with not being able to copy table cell (#2375)" and stats:	 1 file changed, 1 insertion(+)	
"erentar" pushed new code on "Fri, 27 Nov 2020 13:53:15 +0100" with title: "fix image paths on readme tr.md (#2374)" and stats:	 1 file changed, 17 insertions(+), 17 deletions(-)	
"Vincent Emonet" pushed new code on "Wed, 25 Nov 2020 21:38:01 +0100" with title: "Add codeblock highlight and coloration for the SPARQL and Turtle languages (#2365)" and stats:	 1 file changed, 9 insertions(+)	
"Max Lantas" pushed new code on "Wed, 25 Nov 2020 12:34:25 -0800" with title: "pass file.id to closeTab on middle click (#2272)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"erentar" pushed new code on "Thu, 29 Oct 2020 11:32:42 +0100" with title: "updated turkish translation of readme.md (#2366)" and stats:	 1 file changed, 151 insertions(+), 74 deletions(-)	
"Nick Ali" pushed new code on "Fri, 23 Oct 2020 02:24:49 -0400" with title: "Update FAQ.md - link to Portable (#2337)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Sweet Liquid" pushed new code on "Fri, 23 Oct 2020 14:21:15 +0800" with title: "Update regex of auto link to fix trailing slashes (#2354)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Enderson Menezes" pushed new code on "Fri, 23 Oct 2020 03:10:12 -0300" with title: "Update pt.md (#2350)" and stats:	 1 file changed, 70 insertions(+), 50 deletions(-)	
"小新" pushed new code on "Thu, 6 Aug 2020 10:26:28 +0800" with title: "Fix markdown syntax document mistake for table content align (#2282) (#2296)" and stats:	 1 file changed, 4 insertions(+), 4 deletions(-)	
"Sbelletier" pushed new code on "Thu, 23 Jul 2020 12:38:35 +0200" with title: "Update FAQ.md (#2290)" and stats:	 1 file changed, 4 insertions(+)	
"nyanpasu64" pushed new code on "Tue, 14 Jul 2020 02:10:59 -0700" with title: "Replace PRC emoji for zh_TW translation with Taiwan flag (#2278)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Felix Häusler" pushed new code on "Thu, 18 Jun 2020 21:57:23 +0200" with title: "Release v0.16.2 (#2200)" and stats:	 15 files changed, 726 insertions(+), 948 deletions(-)	
"brainchild0" pushed new code on "Thu, 18 Jun 2020 06:58:59 -0400" with title: "Conform user-interface text to conventions for trailing punctuation (#2209)" and stats:	 12 files changed, 72 insertions(+), 72 deletions(-)	
"Felix Häusler" pushed new code on "Thu, 18 Jun 2020 11:37:15 +0200" with title: "Fix inline html renderer (#2224)" and stats:	 3 files changed, 84 insertions(+), 51 deletions(-)	
"Felix Häusler" pushed new code on "Wed, 17 Jun 2020 21:57:00 +0200" with title: "Update bug issue template (#2215)" and stats:	 1 file changed, 7 insertions(+), 6 deletions(-)	
"Rasmus Eneman" pushed new code on "Thu, 11 Jun 2020 01:12:22 +0200" with title: "Support setting text direction via comand palette (#2194) (#2195)" and stats:	 1 file changed, 17 insertions(+)	
"Felix Häusler" pushed new code on "Mon, 8 Jun 2020 14:03:30 +0200" with title: "Update dependencies (#2199)" and stats:	 4 files changed, 113 insertions(+), 125 deletions(-)	
"Felix Häusler" pushed new code on "Mon, 8 Jun 2020 14:03:17 +0200" with title: "Fix double used shortcut (#2198)" and stats:	 3 files changed, 10 insertions(+), 4 deletions(-)	
"Felix Häusler" pushed new code on "Mon, 8 Jun 2020 14:03:03 +0200" with title: "Fix unnecessary character sanitation on clipboard output (#2197)" and stats:	 1 file changed, 2 insertions(+), 2 deletions(-)	
"brainchild0" pushed new code on "Sun, 7 Jun 2020 06:57:29 -0400" with title: "Improve English grammar in user-interface text. (#2075)" and stats:	 17 files changed, 80 insertions(+), 80 deletions(-)	
"Royce" pushed new code on "Sun, 7 Jun 2020 16:16:30 +0800" with title: ":pencil: update zh_cn.md (#2192)" and stats:	 1 file changed, 6 insertions(+)	
"Felix Häusler" pushed new code on "Sun, 7 Jun 2020 05:01:45 +0200" with title: "Fix bad font when exporting document on macOS (#2190)" and stats:	 1 file changed, 1 insertion(+)	
"He Linming" pushed new code on "Sun, 7 Jun 2020 07:10:12 +0800" with title: "feat: switch tabs using alt-#num (#1975)" and stats:	 5 files changed, 154 insertions(+), 7 deletions(-)	
"Ran Luo" pushed new code on "Sun, 7 Jun 2020 06:48:49 +0800" with title: "update: yarn.lock file (#2178)" and stats:	 1 file changed, 1927 insertions(+), 2324 deletions(-)	
"Felix Häusler" pushed new code on "Thu, 4 Jun 2020 01:31:21 +0200" with title: "Add GitLab math block support (#2119)" and stats:	 18 files changed, 146 insertions(+), 27 deletions(-)	
"Felix Häusler" pushed new code on "Sun, 31 May 2020 23:20:56 +0200" with title: "Fix footnote renderer exception in markedjs (#2162)" and stats:	 3 files changed, 13 insertions(+), 1 deletion(-)	
"Felix Häusler" pushed new code on "Sun, 31 May 2020 23:18:18 +0200" with title: "Fix image export issues on Windows (#2129)" and stats:	 6 files changed, 71 insertions(+), 10 deletions(-)	
"BeatLink" pushed new code on "Sun, 31 May 2020 14:17:16 -0700" with title: "Increase indentation for sidebar treeview (#2161)" and stats:	 3 files changed, 3 insertions(+), 3 deletions(-)	
"Felix Häusler" pushed new code on "Sun, 31 May 2020 09:20:32 +0200" with title: "Disable and hide unnecessary settings options (#2138)" and stats:	 3 files changed, 74 insertions(+), 35 deletions(-)	
"Felix Häusler" pushed new code on "Sun, 31 May 2020 09:17:47 +0200" with title: "Fix Hunspell spell checker initialization on Windows (#2137)" and stats:	 1 file changed, 9 insertions(+), 9 deletions(-)	
"Felix Häusler" pushed new code on "Sun, 31 May 2020 09:16:32 +0200" with title: "Reduce dependency bundle size (#2136)" and stats:	 1 file changed, 8 insertions(+), 8 deletions(-)	
"Felix Häusler" pushed new code on "Sun, 31 May 2020 09:14:33 +0200" with title: "Improve heading font size scaling (#2135)" and stats:	 1 file changed, 12 insertions(+), 12 deletions(-)	
"Felix Häusler" pushed new code on "Sun, 31 May 2020 09:12:26 +0200" with title: "Add missing encoding entry (#2132)" and stats:	 1 file changed, 1 insertion(+)	
"Felix Häusler" pushed new code on "Sun, 31 May 2020 09:11:30 +0200" with title: "Fix Hunspell dictionary downloader on Windows (#2131)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Felix Häusler" pushed new code on "Sun, 31 May 2020 09:10:24 +0200" with title: "Fix empty shortcuts in shortcut validator (#2130)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Dan Dascalescu" pushed new code on "Sun, 31 May 2020 00:05:42 -0700" with title: "Add ability to paste images to Features (#2127)" and stats:	 1 file changed, 1 insertion(+)	
"Ran Luo" pushed new code on "Sun, 24 May 2020 23:35:14 +0800" with title: "Update sponsor (#2141)" and stats:	 1 file changed, 6 insertions(+)	
"Micael Dias" pushed new code on "Sat, 23 May 2020 20:41:41 +0100" with title: "Fix max width of editor tabs (#2097)" and stats:	 2 files changed, 6 insertions(+)	
"Felix Häusler" pushed new code on "Fri, 22 May 2020 04:20:32 +0200" with title: "Update dependencies (#2133)" and stats:	 3 files changed, 1444 insertions(+), 1139 deletions(-)	
"shaunmbg" pushed new code on "Thu, 21 May 2020 23:18:04 +1000" with title: "Include Chocolatey package installation option (#2107)" and stats:	 1 file changed, 6 insertions(+)	
"saymoon" pushed new code on "Sat, 16 May 2020 21:03:39 +0800" with title: "Fix typo (#2118)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Sat, 28 Mar 2020 09:34:28 +0800" with title: "Release v0.16.1 (#2011)" and stats:	 13 files changed, 26 insertions(+), 21 deletions(-)	
"jocs" pushed new code on "Fri, 27 Mar 2020 21:58:25 +0800" with title: "fix: style error in editor setting" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Fri, 27 Mar 2020 14:50:21 +0800" with title: "update readme (#2008) (#2009)" and stats:	 12 files changed, 1304 insertions(+), 969 deletions(-)	
"Ran Luo" pushed new code on "Fri, 27 Mar 2020 14:15:47 +0800" with title: "update readme (#2008)" and stats:	 12 files changed, 1304 insertions(+), 969 deletions(-)	
"Ran Luo" pushed new code on "Fri, 27 Mar 2020 11:46:16 +0800" with title: "Release v0.16.0 (#2004)" and stats:	 13 files changed, 24 insertions(+), 23 deletions(-)	
"Ran Luo" pushed new code on "Wed, 25 Mar 2020 10:54:53 +0800" with title: "fix context menu on macos (#1993)" and stats:	 6 files changed, 10 insertions(+), 18 deletions(-)	
"rsapkf" pushed new code on "Tue, 24 Mar 2020 16:32:19 +0000" with title: "Fix Desktop File link in curl command. (#1994)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Felix Häusler" pushed new code on "Sun, 22 Mar 2020 08:52:37 +0100" with title: "Fix inline math selection (#1959)" and stats:	 1 file changed, 1 insertion(+)	
"ishibaki" pushed new code on "Sat, 21 Mar 2020 11:02:40 +0900" with title: "Update Japanese Readme (#1968)" and stats:	 1 file changed, 118 insertions(+), 70 deletions(-)	
"Felix Häusler" pushed new code on "Sat, 21 Mar 2020 03:01:02 +0100" with title: "Fix image alignment in exported document (#1958)" and stats:	 3 files changed, 11 insertions(+), 1 deletion(-)	
"Felix Häusler" pushed new code on "Sat, 21 Mar 2020 02:02:01 +0100" with title: "Fix Axios http adapter and update deps (#1989)" and stats:	 5 files changed, 1057 insertions(+), 806 deletions(-)	
"Sebastiaan Lokhorst" pushed new code on "Tue, 17 Mar 2020 19:07:03 +0100" with title: "Update BUILD: node-gyp supports python 3 (#1978)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Ed Luff" pushed new code on "Tue, 17 Mar 2020 18:02:33 +0000" with title: "fix: grammar (#1970)" and stats:	 6 files changed, 40 insertions(+), 40 deletions(-)	
"Ran Luo" pushed new code on "Mon, 2 Mar 2020 12:56:09 +0800" with title: "fix regexp in schema file (#1923)" and stats:	 1 file changed, 2 insertions(+), 2 deletions(-)	
"kosssi" pushed new code on "Mon, 2 Mar 2020 05:54:48 +0100" with title: "fix #1927 : update roadmap link (#1937)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"ZHENG Piao-Dan" pushed new code on "Sun, 23 Feb 2020 22:44:02 +0800" with title: "Update installation doc for linux (#1921)" and stats:	 1 file changed, 17 insertions(+), 3 deletions(-)	
"Ran Luo" pushed new code on "Sun, 16 Feb 2020 20:23:16 +0800" with title: "release version 0.16.0-rc.3 (#1913)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Sun, 16 Feb 2020 18:36:16 +0800" with title: "fix: Editor jumps to last cursor if you toggle a task-list item (#1911)" and stats:	 2 files changed, 59 insertions(+)	
"Ran Luo" pushed new code on "Sun, 16 Feb 2020 17:41:21 +0800" with title: "Update: electron and other dependences (#1910)" and stats:	 2 files changed, 47 insertions(+), 102 deletions(-)	
"Ran Luo" pushed new code on "Tue, 11 Feb 2020 21:56:36 +0800" with title: "fix: export invalid math (#1902)" and stats:	 3 files changed, 18 insertions(+), 7 deletions(-)	
"Ran Luo" pushed new code on "Tue, 11 Feb 2020 21:56:12 +0800" with title: "fix: can not select Chinese font family name. (#1901)" and stats:	 1 file changed, 7 insertions(+), 4 deletions(-)	
"Ran Luo" pushed new code on "Tue, 11 Feb 2020 21:55:15 +0800" with title: "fix: Cannot destructure property row of i as it is null. (#1900)" and stats:	 1 file changed, 2 insertions(+)	
"Ran Luo" pushed new code on "Tue, 11 Feb 2020 21:54:44 +0800" with title: "fix: Issue with paragraph starting with three or more * (#1899)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Tue, 11 Feb 2020 21:54:14 +0800" with title: "fix: Math formula preview is not updated (#1898)" and stats:	 1 file changed, 2 insertions(+), 2 deletions(-)	
"He Linming" pushed new code on "Tue, 11 Feb 2020 21:46:24 +0800" with title: "A task checked should update related task (#1737)" and stats:	 11 files changed, 94 insertions(+), 12 deletions(-)	
"Davis Riedel" pushed new code on "Sat, 8 Feb 2020 10:26:37 +0100" with title: "Fix #1879 Add .md extension to files created in sidebar if no extension is given (#1886)" and stats:	 4 files changed, 14 insertions(+), 5 deletions(-)	
"Ran Luo" pushed new code on "Sat, 8 Feb 2020 16:54:54 +0800" with title: "update: electron, mermaid, vega-lite etc (#1893)" and stats:	 2 files changed, 1445 insertions(+), 1262 deletions(-)	
"Griiid" pushed new code on "Sat, 8 Feb 2020 16:53:47 +0800" with title: "Fix wrong flag emoji of zh_tw in README.md (#1896)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Caleb Maclennan" pushed new code on "Thu, 6 Feb 2020 16:29:52 +0300" with title: "Rename 'BC changes' to something intelligable (#1895)" and stats:	 1 file changed, 9 insertions(+), 9 deletions(-)	
"He Linming" pushed new code on "Thu, 6 Feb 2020 20:33:16 +0800" with title: "fix bold or italic hyperlinks can't be opened through Cmd+Click (#1810)" and stats:	 1 file changed, 22 insertions(+), 9 deletions(-)	
"Caleb Maclennan" pushed new code on "Thu, 6 Feb 2020 15:25:30 +0300" with title: "Ignore dist files in repository, update PRtemplate (#1894)" and stats:	 2 files changed, 5 insertions(+), 7 deletions(-)	
"DanEble" pushed new code on "Thu, 6 Feb 2020 07:19:39 -0500" with title: "Forbid line-wrap in code blocks (#1051) (#1753)" and stats:	 1 file changed, 17 insertions(+)	
"Ran Luo" pushed new code on "Fri, 31 Jan 2020 04:58:03 +0800" with title: "update: dependences (#1850)" and stats:	 4 files changed, 699 insertions(+), 930 deletions(-)	
"Julian Hofer" pushed new code on "Sat, 25 Jan 2020 00:47:22 +0100" with title: "Remove sudo in flatpak installation instructions (#1836)" and stats:	 1 file changed, 4 insertions(+), 4 deletions(-)	
"Felix Häusler" pushed new code on "Tue, 31 Dec 2019 16:00:04 +0100" with title: "Refactor IPC selection messages (#1833)" and stats:	 5 files changed, 187 insertions(+), 55 deletions(-)	
"He Linming" pushed new code on "Fri, 27 Dec 2019 22:08:03 +0800" with title: "feat: word wrap in TOC (#1811)" and stats:	 6 files changed, 33 insertions(+), 10 deletions(-)	
"Alexander Misel" pushed new code on "Thu, 26 Dec 2019 16:02:28 +0800" with title: "Variables shouldn't use same color as strings (#1769)" and stats:	 1 file changed, 4 insertions(+), 4 deletions(-)	
"Felix Häusler" pushed new code on "Sun, 22 Dec 2019 05:52:34 +0100" with title: "fix: 1733 wrong task list indentation in parser (#1835)" and stats:	 1 file changed, 7 insertions(+), 5 deletions(-)	
"Felix Häusler" pushed new code on "Tue, 17 Dec 2019 03:50:10 +0100" with title: "Update documentation (#1819)" and stats:	 3 files changed, 20 insertions(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Sat, 14 Dec 2019 19:08:21 +0800" with title: "Update: link to readme translation of zh_tw (#1818)" and stats:	 1 file changed, 3 insertions(+)	
"water_lift" pushed new code on "Wed, 11 Dec 2019 23:58:48 +0800" with title: "fix: spelling error (#1809)" and stats:	 2 files changed, 3 insertions(+), 3 deletions(-)	
"Ran Luo" pushed new code on "Sun, 8 Dec 2019 23:48:24 +0800" with title: "Update shortcut of table (#1800)" and stats:	 1 file changed, 3 insertions(+), 2 deletions(-)	
"Ran Luo" pushed new code on "Sat, 7 Dec 2019 23:01:05 +0800" with title: "fix: unsplash not shown on production enviromment and about logo did not shown (#1799)" and stats:	 2 files changed, 6 insertions(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Fri, 6 Dec 2019 11:19:06 +0800" with title: "update electron to 7.1.3 (#1798)" and stats:	 2 files changed, 246 insertions(+), 125 deletions(-)	
"Ran Luo" pushed new code on "Thu, 5 Dec 2019 10:34:16 +0800" with title: "Performance optimization of code block (#1783)" and stats:	 1 file changed, 37 insertions(+), 9 deletions(-)	
"Ran Luo" pushed new code on "Thu, 5 Dec 2019 10:33:50 +0800" with title: "fix: dompurify warning when init app (#1781)" and stats:	 4 files changed, 6 insertions(+), 9 deletions(-)	
"Ran Luo" pushed new code on "Tue, 3 Dec 2019 17:18:13 +0800" with title: "Update dependences to latest version (#1782)" and stats:	 2 files changed, 76 insertions(+), 173 deletions(-)	
"Simon Holmberg" pushed new code on "Mon, 2 Dec 2019 03:59:17 +0100" with title: "Add setting for sequence diagram theme (#1628) (#1708)" and stats:	 8 files changed, 42 insertions(+), 3 deletions(-)	
"Felix Häusler" pushed new code on "Sun, 1 Dec 2019 17:51:27 +0100" with title: "Forbid math overlay selection (#1768)" and stats:	 1 file changed, 2 insertions(+), 1 deletion(-)	
"DanEble" pushed new code on "Wed, 27 Nov 2019 14:09:32 -0500" with title: "fix find next/previous (#1679) (#1745)" and stats:	 4 files changed, 24 insertions(+), 24 deletions(-)	
"Ran Luo" pushed new code on "Wed, 27 Nov 2019 00:50:52 +0800" with title: "fix format tool can not work in table cell (#1760)" and stats:	 1 file changed, 2 insertions(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Wed, 27 Nov 2019 00:50:23 +0800" with title: "fix export emoji in header (#1759)" and stats:	 1 file changed, 4 insertions(+)	
"Ran Luo" pushed new code on "Wed, 27 Nov 2019 00:31:13 +0800" with title: "fix #1678, copy task list should acording to the origin checked status (#1756)" and stats:	 1 file changed, 4 insertions(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Mon, 25 Nov 2019 16:10:40 +0800" with title: "Update all dependences to latest version (#1758)" and stats:	 2 files changed, 668 insertions(+), 521 deletions(-)	
"Ed Luff" pushed new code on "Mon, 25 Nov 2019 03:51:02 +0000" with title: "pr template changes (#1757)" and stats:	 1 file changed, 2 insertions(+), 2 deletions(-)	
"DanEble" pushed new code on "Sun, 24 Nov 2019 10:32:59 -0500" with title: "do not strike through completed tasks (#1680) (#1744)" and stats:	 1 file changed, 5 deletions(-)	
"Ran Luo" pushed new code on "Sat, 23 Nov 2019 14:40:21 +0800" with title: "release v0.16.0-rc.2 (#1747)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Fri, 22 Nov 2019 19:01:51 +0800" with title: "Fix mermaid diagram is not visiable when export html (#1732)" and stats:	 1 file changed, 5 insertions(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Fri, 22 Nov 2019 19:00:49 +0800" with title: "fix: #1668 unexpect encode image url on windows (#1740)" and stats:	 3 files changed, 13 insertions(+), 11 deletions(-)	
"Ran Luo" pushed new code on "Fri, 22 Nov 2019 19:00:15 +0800" with title: "fix: empty blockquote issue (#1739)" and stats:	 1 file changed, 24 insertions(+)	
"Ran Luo" pushed new code on "Fri, 22 Nov 2019 18:57:39 +0800" with title: "fix some copy paste list bugs (#1734)" and stats:	 2 files changed, 50 insertions(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Fri, 22 Nov 2019 18:56:51 +0800" with title: "fix #1666 (#1730)" and stats:	 3 files changed, 15 insertions(+), 7 deletions(-)	
"He Linming" pushed new code on "Wed, 20 Nov 2019 22:26:24 +0800" with title: "Fix jumpClick can't jump to another file (#1725)" and stats:	 1 file changed, 2 insertions(+), 4 deletions(-)	
"Ran Luo" pushed new code on "Wed, 20 Nov 2019 14:39:01 +0800" with title: "Update dependences (#1720)" and stats:	 2 files changed, 543 insertions(+), 499 deletions(-)	
"Felix Häusler" pushed new code on "Wed, 20 Nov 2019 07:38:35 +0100" with title: "Add deb/rpm and adjust package file names (#1718)" and stats:	 3 files changed, 43 insertions(+), 10 deletions(-)	
"Mark Jaquith" pushed new code on "Wed, 20 Nov 2019 01:18:35 -0500" with title: "Better phrasing of the GDPR warning (#1727)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"He Linming" pushed new code on "Fri, 15 Nov 2019 00:05:48 +0800" with title: "Fix settings button does not work (#1706) (#1710)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Ziqiang Li" pushed new code on "Fri, 15 Nov 2019 00:00:53 +0800" with title: "Fixe: https://github.com/marktext/marktext/issues/1696 (#1697)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"sclaire-1" pushed new code on "Wed, 13 Nov 2019 20:58:38 -0800" with title: "Edit README.md (#1702)" and stats:	 1 file changed, 4 insertions(+), 2 deletions(-)	
"Felix Häusler" pushed new code on "Wed, 13 Nov 2019 02:47:04 +0100" with title: "Revert #1616 One-Dark color changes (#1694)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Felix Häusler" pushed new code on "Wed, 13 Nov 2019 02:46:24 +0100" with title: "Update documentation (#1693)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Felix Häusler" pushed new code on "Mon, 11 Nov 2019 17:37:22 +0100" with title: "Fix extractWord issue and optimization (#1674)" and stats:	 2 files changed, 127 insertions(+), 7 deletions(-)	
"Felix Häusler" pushed new code on "Mon, 11 Nov 2019 17:37:00 +0100" with title: "Ensure Hunspell dictionary before downloading (#1675)" and stats:	 1 file changed, 7 insertions(+), 3 deletions(-)	
"Willy Hong" pushed new code on "Sat, 9 Nov 2019 22:30:07 +0800" with title: "Add Translation Traditional Chinese (#1663)" and stats:	 1 file changed, 248 insertions(+)	
"BradyBromley" pushed new code on "Fri, 8 Nov 2019 18:26:08 -0800" with title: "Changed wording for clarity in README.md (#1659)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Felix Häusler" pushed new code on "Fri, 8 Nov 2019 18:42:42 +0100" with title: "Bump version to v0.16.0-rc1 (#1645)" and stats:	 3 files changed, 906 insertions(+), 511 deletions(-)	
"Felix Häusler" pushed new code on "Fri, 8 Nov 2019 18:40:29 +0100" with title: "Temporary disable numbered code block lines due to #1648 (#1658)" and stats:	 7 files changed, 48 insertions(+), 31 deletions(-)	
"Felix Häusler" pushed new code on "Fri, 8 Nov 2019 16:31:50 +0100" with title: "Update spelling in readme (#1656)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Tomer Cohen" pushed new code on "Fri, 8 Nov 2019 15:47:44 +0200" with title: "Documentation: Replace 'Is' with 'If' in 'If a version for your system unavailable' (#1655)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Patrick Weingaertner" pushed new code on "Thu, 7 Nov 2019 14:16:49 +0100" with title: "apply option key symbol conditionally. change command key symbol from ^ to ctrl. adjust css" and stats:	 3 files changed, 23 insertions(+), 22 deletions(-)	
"Felix Häusler" pushed new code on "Thu, 7 Nov 2019 16:55:23 +0100" with title: "Add Windows spell checker and fixes (#1624)" and stats:	 18 files changed, 183 insertions(+), 88 deletions(-)	
"Felix Häusler" pushed new code on "Wed, 6 Nov 2019 20:50:08 +0100" with title: "Fix wrong condition" and stats:	 1 file changed, 5 insertions(+), 5 deletions(-)	
"Felix Häusler" pushed new code on "Wed, 6 Nov 2019 20:33:40 +0100" with title: "Fix allowed paragraph transformations" and stats:	 1 file changed, 11 insertions(+), 6 deletions(-)	
"Felix Häusler" pushed new code on "Thu, 7 Nov 2019 15:36:09 +0100" with title: "Fix Hunspell dict installation (#1642)" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Felix Häusler" pushed new code on "Wed, 6 Nov 2019 18:53:22 +0100" with title: "Fix outdated export command (#1627)" and stats:	 1 file changed, 15 insertions(+), 7 deletions(-)	
"Felix Häusler" pushed new code on "Wed, 6 Nov 2019 18:53:03 +0100" with title: "Misc style changes and marked (#1626)" and stats:	 5 files changed, 16 insertions(+), 4 deletions(-)	
"Felix Häusler" pushed new code on "Wed, 6 Nov 2019 18:52:47 +0100" with title: "Support final newline options (#1595)" and stats:	 17 files changed, 300 insertions(+), 60 deletions(-)	
"jocs" pushed new code on "Wed, 6 Nov 2019 23:42:05 +0800" with title: "Change title color" and stats:	 1 file changed, 6 insertions(+), 3 deletions(-)	
"jocs" pushed new code on "Wed, 6 Nov 2019 23:31:21 +0800" with title: "Use non-capture group" and stats:	 1 file changed, 1 insertion(+), 1 deletion(-)	
"Ran Luo" pushed new code on "Wed, 6 Nov 2019 23:00:22 +0800" with title: "fix #1574 (#1593)" and stats:	 1 file changed, 13 insertions(+), 13 deletions(-)	
"Felix Häusler" pushed new code on "Wed, 6 Nov 2019 15:55:36 +0100" with title: "Fix include hidden condition" and stats:	 2 files changed, 2 insertions(+), 2 deletions(-)	
"jocs" pushed new code on "Wed, 6 Nov 2019 22:35:49 +0800" with title: "Change develop to master doc" and stats:	 1 file changed, 2 insertions(+), 2 deletions(-)	
"jocs" pushed new code on "Wed, 6 Nov 2019 22:18:35 +0800" with title: "Update help menu" and stats:	 1 file changed, 31 insertions(+), 14 deletions(-)	
"Ran Luo" pushed new code on "Wed, 6 Nov 2019 22:08:51 +0800" with title: "Update Electron to v7.1.0, and it works well on macOS Catalina system, 7.0.1 can not work. (#1614)" and stats:	 2 files changed, 373 insertions(+), 362 deletions(-)	
"jocs" pushed new code on "Wed, 6 Nov 2019 21:45:49 +0800" with title: "style optimization of aidou" and stats:	 2 files changed, 59 insertions(+), 51 deletions(-)	
"罗冉" pushed new code on "Wed, 6 Nov 2019 15:49:12 +0800" with title: "Optimization of render performance" and stats:	 3 files changed, 43 insertions(+), 36 deletions(-)	
"罗冉" pushed new code on "Wed, 6 Nov 2019 13:59:25 +0800" with title: "modify highlight style" and stats:	 1 file changed, 8 insertions(+), 5 deletions(-)	
"罗冉" pushed new code on "Wed, 6 Nov 2019 13:45:30 +0800" with title: "style optimization" and stats:	 3 files changed, 8 insertions(+), 5 deletions(-)	
"罗冉" pushed new code on "Wed, 6 Nov 2019 13:14:25 +0800" with title: "Optimization search in folder" and stats:	 5 files changed, 35 insertions(+), 20 deletions(-)	
"jocs" pushed new code on "Wed, 6 Nov 2019 09:35:00 +0800" with title: "Opti: the style in number input" and stats:	 2 files changed, 26 insertions(+), 3 deletions(-)	
"jocs" pushed new code on "Wed, 6 Nov 2019 08:56:24 +0800" with title: "Update Electron to v7.1.0, and it works well on macOS Catalina system, 7.0.1 can not work." and stats:	 2 files changed, 373 insertions(+), 362 deletions(-)	
"罗冉" pushed new code on "Tue, 5 Nov 2019 15:31:46 +0800" with title: "fix: #1602 the current window is shown as undefined" and stats:	 1 file changed, 8 insertions(+), 2 deletions(-)	
"罗冉" pushed new code on "Tue, 5 Nov 2019 15:08:35 +0800" with title: "Match keyword not only from the beginning #1607" and stats:	 2 files changed, 5 insertions(+), 2 deletions(-)	
"罗冉" pushed new code on "Tue, 5 Nov 2019 13:36:39 +0800" with title: "modify the event prefix between main and renderer process" and stats:	 23 files changed, 77 insertions(+), 71 deletions(-)	
"罗冉" pushed new code on "Tue, 5 Nov 2019 13:08:14 +0800" with title: "Unselect all images and table cells when dialog is shown" and stats:	 1 file changed, 2 insertions(+)	
